Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
g_C05849, 0.0937343358396, 0.291458762305, 0.00758299990522, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05852, 0.450626566416, 0.497556292349, 0.00589451712263, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
g_C05859, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05921, 0.121804511278, 0.327059891015, 0.00472073924751, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05922, 0.120401002506, 0.32542987125, 0.0063296752924, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05923, 0.0957393483709, 0.294233454156, 0.00666280880112, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05924, 0.117293233083, 0.321769374795, 0.00527898347834, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05933, 0.00541353383459, 0.0733772954395, 0.00183171172405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05938, 0.744260651629, 0.436275983829, 0.0308254810938, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0
g_C05946, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05947, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05951, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05956, 0.401604010025, 0.490222632236, 0.00841733602517, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
g_C05965, 0.00160401002506, 0.0400179606789, 0.000489039128764, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05973, 0.0833082706767, 0.2763476121, 0.00606036194795, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05974, 0.0985463659148, 0.298051974796, 0.00590542059889, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05977, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
g_C05980, 0.116892230576, 0.321291825304, 0.0057817673589, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
g_C05981, 0.0931328320802, 0.290618491616, 0.00627287366247, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0
