Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
v_C00258, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00259, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00262, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00264, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00265, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00267, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00268, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00269, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00270, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00272, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00275, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00279, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00280, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00283, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00294, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00295, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00299, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00300, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00301, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00302, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00307, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00310, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00311, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00312, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00314, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00315, 0.8724, 0.318462305462, 0.0636924610923, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00318, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00319, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00320, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00322, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00325, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00327, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00328, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00329, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00330, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00331, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00332, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00334, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00337, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00339, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00340, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00341, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00342, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00343, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00344, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00345, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00346, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00349, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00350, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00352, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00353, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00354, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00355, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00356, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00357, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00366, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00369, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00370, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00376, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00378, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00379, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00381, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00385, 0.5196, 0.489607843074, 0.0979215686149, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00386, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00387, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00388, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00398, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00401, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00402, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00404, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00407, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00408, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00410, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00412, 0.9508, 0.192039995834, 0.0384079991668, 0.99, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00415, 0.9508, 0.192039995834, 0.0384079991668, 0.99, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00416, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00417, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00418, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00422, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00427, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00429, 0.9116, 0.265867335339, 0.0531734670677, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00430, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00433, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00435, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00437, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00438, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00439, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00440, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00445, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00446, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00447, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00448, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00449, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00450, 0.4412, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.01, 0.99, 0.99
v_C00454, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00455, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00461, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00462, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00468, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00469, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00472, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00473, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00475, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00483, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00486, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00487, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00491, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00492, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00499, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00500, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00504, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00506, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00510, 0.8724, 0.318462305462, 0.0636924610923, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00513, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00515, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00517, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00519, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00523, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00524, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00526, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00527, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00530, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00532, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00533, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00534, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00535, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00536, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00543, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00544, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00546, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00547, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00550, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00555, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00559, 0.4412, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.01, 0.99, 0.99
v_C00561, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00570, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00576, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00577, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00581, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00582, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00584, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00588, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00601, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00603, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00605, 0.4804, 0.489607843074, 0.0979215686149, 0.01, 0.99, 0.01, 0.01, 0.01, 0.99, 0.99
v_C00606, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00618, 0.8724, 0.318462305462, 0.0636924610923, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00620, 0.8724, 0.318462305462, 0.0636924610923, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00621, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00624, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00627, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00628, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00630, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00631, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00632, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00636, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00637, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00638, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00639, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00640, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00641, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00642, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00643, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00645, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00647, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00658, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00662, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00664, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00665, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00667, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00668, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00669, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00670, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00671, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00672, 0.8332, 0.359273934485, 0.0718547868969, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00673, 0.6764, 0.457146628556, 0.0914293257112, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00674, 0.8724, 0.318462305462, 0.0636924610923, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00681, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00683, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00695, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00696, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00712, 0.7548, 0.41854146748, 0.0837082934959, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00718, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00719, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00721, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00723, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00735, 0.5588, 0.486459206923, 0.0972918413846, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00740, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00750, 0.8332, 0.359273934485, 0.0718547868969, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00751, 0.794, 0.392, 0.0784, 0.01, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00760, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00762, 0.7156, 0.440018908685, 0.0880037817369, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00763, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00777, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00780, 0.598, 0.480099989586, 0.0960199979171, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00785, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00787, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00788, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00792, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00794, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00800, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00818, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00819, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00822, 0.9508, 0.192039995834, 0.0384079991668, 0.99, 0.99, 0.01, 0.99, 0.99, 0.99, 0.99
v_C00828, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00829, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00831, 0.6372, 0.4704, 0.09408, 0.01, 0.99, 0.01, 0.01, 0.99, 0.99, 0.99
v_C00836, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00844, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00847, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
v_C00853, 0.99, 1.11022302463e-16, 2.22044604925e-17, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99, 0.99
