Parameter, Mean, SD, MC Error, Lower 95% HPD, Upper 95% HPD, q2.5, q25, q50, q75, q97.5
v_C00641, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00642, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00643, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00645, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00647, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00658, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00662, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00664, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00665, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00667, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00668, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00669, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00670, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00671, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00672, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00673, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00674, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00681, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00683, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00695, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00696, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00712, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00718, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00719, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00721, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00723, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00735, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00740, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00750, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00751, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C00760, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00762, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00763, 0.124, 0.136469776874, 0.0136469776874, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.9
v_C00777, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00780, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00785, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00787, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00788, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00792, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00794, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00800, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00818, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00819, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00822, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00828, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00829, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00831, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00836, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00844, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00847, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00853, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00856, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00857, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00864, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00877, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00881, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00882, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00884, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00886, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00894, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00899, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00909, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00921, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00925, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00931, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00937, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00940, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00951, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00954, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00956, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00957, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00978, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00984, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00986, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C00988, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00996, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C00999, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01005, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01007, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01013, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01019, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01024, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01025, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01026, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01031, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01035, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01036, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01040, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01042, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01044, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01045, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01051, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01054, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01060, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01061, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01074, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01079, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01081, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01083, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01089, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01094, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01097, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01103, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01107, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01110, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01119, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01120, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01127, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01132, 0.292, 0.341666504065, 0.0341666504065, 0.1, 0.9, 0.1, 0.1, 0.1, 0.1, 0.9
v_C01134, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01137, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01143, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01144, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01146, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01149, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01152, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01157, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01159, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01161, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01164, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01165, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01172, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01176, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01177, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01179, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01180, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01181, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01185, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01189, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01190, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01194, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01204, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01205, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01209, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01211, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01213, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01220, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01222, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01227, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01228, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01231, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01233, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01235, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01236, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01241, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01242, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01243, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01245, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01246, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01252, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01259, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01260, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01261, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01262, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01272, 0.108, 0.0795989949685, 0.00795989949685, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01277, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01284, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01290, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01301, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01312, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01322, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01327, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01335, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01356, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01382, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01419, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01490, 0.444, 0.396060601424, 0.0396060601424, 0.1, 0.9, 0.1, 0.1, 0.1, 0.9, 0.9
v_C01516, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01528, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01530, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01561, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01571, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01594, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01595, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01598, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01613, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01635, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01636, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01637, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01638, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01639, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01640, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01641, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01642, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01643, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01644, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01645, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01646, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01647, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01648, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01649, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01650, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01651, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01652, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01653, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01672, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01673, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01674, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01678, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01693, 0.892, 0.0795989949685, 0.00795989949685, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01697, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01708, 0.9, 4.4408920985e-16, 4.4408920985e-17, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9, 0.9
v_C01720, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01724, 0.516, 0.399679871897, 0.0399679871897, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01753, 0.508, 0.399919991998, 0.0399919991998, 0.1, 0.9, 0.1, 0.1, 0.9, 0.9, 0.9
v_C01755, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01762, 0.116, 0.112, 0.0112, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
v_C01780, 0.1, 2.77555756156e-17, 2.77555756156e-18, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1
